Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amout (USD)
2049,45.0,male,Sneakers,Footwear,64,Michigan,XL,Olive,Winter,3.9,No,Express,No,No,35.0,Bank Transfer,Quarterly,64
1902,56.0,male,Socks,Clothing,76,Arizona,S,Beige,Winter,3.9,No,Store Pickup,No,No,50.0,Cash,Quarterly,76
3298,67.0,female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,No,47.0,PayPal,Monthly,82
1169,68.0,male,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37.0,Debit Card,Fortnightly,91
83,19.0,male,Pants,Clothing,28,Georgia,S,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,21.0,Credit Card,Every 3 Months,28
3194,63.0,female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,No,Express,No,No,35.0,Credit Card,Fortnightly,99
2725,52.0,female,Sneakers,Footwear,91,Missouri,M,Brown,Spring,2.5,No,Next Day Air,No,No,11.0,Debit Card,Fortnightly,91
3045,21.0,female,Boots,Footwear,67,new york,M,Magenta,Winter,2.7,No,Free Shipping,No,No,10.0,Bank Transfer,Quarterly,67
1461,44.0,male,Boots,Footwear,85,Pennsylvania,L,Violet,Fall,4.6,No,Standard,Yes,Yes,33.0,Venmo,Bi-Weekly,85
2819,46.0,male,Shorts,Clothing,73,California,M,Turquoise,Fall,4.7,No,Next Day Air,No,No,12.0,Debit Card,Annually,73
1894,28.0,male,Dress,Clothing,20,Delaware,L,Red,Summer,3.7,No,Express,No,No,25.0,PayPal,Fortnightly,20
1669,66.0,male,Blouse,Clothing,33,Utah,L,Charcoal,Summer,4.0,No,Standard,Yes,Yes,28.0,Debit Card,Fortnightly,33
2757,42.0,female,Hat,Accessories,23,Minnesota,L,Violet,Winter,4.1,No,Free Shipping,No,No,41.0,PayPal,Monthly,23
2001,26.0,male,Belt,Accessories,27,California,M,Lavender,Winter,3.6,No,2-Day Shipping,No,No,25.0,Cash,Bi-Weekly,27
476,21.0,male,Sneakers,Footwear,66,Ohio,L,Magenta,Summer,2.7,Yes,Free Shipping,Yes,Yes,18.0,Debit Card,Annually,66
518,61.0,female,Boots,Footwear,49,North Dakota,L,Silver,Fall,2.7,Yes,Free Shipping,Yes,Yes,44.0,Cash,Every 3 Months,49
3433,36.0,female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46.0,PayPal,Every 3 Months,44
405,35.0,male,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,Yes,Store Pickup,Yes,Yes,11.0,Credit Card,Monthly,93
385,70.0,female,Sweater,Clothing,33,California,M,Beige,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,6.0,Venmo,Annually,33
3206,40.0,female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,No,50.0,Bank Transfer,Every 3 Months,24
2153,38.0,male,Shorts,Clothing,48,new york,L,Magenta,Summer,4.5,No,Next Day Air,No,No,43.0,Bank Transfer,Bi-Weekly,48
1634,54.0,male,Socks,Clothing,80,North Dakota,M,Peach,Spring,4.4,No,2-Day Shipping,Yes,Yes,33.0,Debit Card,Bi-Weekly,80
3794,62.0,female,Sunglasses,Accessories,20,Delaware,M,Pink,Fall,4.0,No,Standard,No,No,46.0,Bank Transfer,Annually,20
689,25.0,male,Scarf,Accessories,59,Michigan,S,Peach,Summer,4.7,Yes,Store Pickup,Yes,Yes,44.0,Venmo,Monthly,59
3219,37.0,female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Express,No,No,49.0,PayPal,Monthly,34
2875,36.0,female,Shirt,Clothing,29,new york,L,Silver,Summer,3.1,No,Standard,No,No,2.0,Debit Card,Annually,29
1241,41.0,female,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,Yes,48.0,Debit Card,Annually,79
63,30.0,male,Sneakers,Footwear,21,Mississippi,S,Magenta,Spring,3.8,Yes,Free Shipping,Yes,Yes,31.0,Credit Card,Fortnightly,21
853,34.0,male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,23.0,Debit Card,Every 3 Months,60
3819,70.0,female,Sneakers,Footwear,41,Oregon,XL,Indigo,Winter,3.8,No,Free Shipping,No,No,42.0,Cash,Monthly,41
3270,27.0,female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,No,No,25.0,Cash,Monthly,60
1263,29.0,male,Boots,Footwear,62,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,Yes,Yes,44.0,Venmo,Monthly,62
224,20.0,male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34.0,PayPal,Annually,41
2194,27.0,male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Express,No,No,8.0,PayPal,Monthly,78
374,23.0,male,Coat,Outerwear,27,North Dakota,L,White,Summer,4.6,Yes,Express,Yes,Yes,11.0,Venmo,Bi-Weekly,27
1825,58.0,male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,No,Express,No,No,31.0,Cash,Monthly,47
3351,45.0,female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,No,15.0,Cash,Bi-Weekly,33
3807,18.0,female,Boots,Footwear,71,Missouri,M,Teal,Spring,3.0,No,Standard,No,No,41.0,PayPal,Weekly,71
3439,26.0,female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,No,33.0,Credit Card,Monthly,71
3558,52.0,female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,1.0,PayPal,Every 3 Months,26
2872,46.0,female,Shorts,Clothing,43,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,No,40.0,Venmo,Bi-Weekly,43
10,57.0,male,Handbag,Accessories,31,Missouri,M,Pink,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,4.0,Cash,Quarterly,31
2498,35.0,male,Backpack,Accessories,40,new york,M,Violet,Summer,4.2,No,Standard,No,No,28.0,Bank Transfer,Annually,40
1945,30.0,male,Hoodie,Clothing,45,Arkansas,M,Olive,Winter,2.7,No,Free Shipping,No,No,49.0,Cash,Every 3 Months,45
1839,37.0,male,Gloves,Accessories,24,Vermont,L,Blue,Fall,4.1,No,Next Day Air,No,No,11.0,Credit Card,Quarterly,24
709,37.0,male,Backpack,Accessories,50,Kentucky,L,Beige,Summer,3.4,Yes,Store Pickup,Yes,Yes,19.0,Cash,Fortnightly,50
256,43.0,male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25.0,Debit Card,Annually,20
2931,38.0,female,T-shirt,Clothing,50,Mississippi,M,Orange,Spring,4.0,No,Free Shipping,No,No,14.0,Venmo,Monthly,50
1618,43.0,male,Blouse,Clothing,64,new york,M,Peach,Winter,4.3,No,Standard,Yes,Yes,50.0,Credit Card,Fortnightly,64
390,27.0,male,Boots,Footwear,42,Virginia,L,Purple,Spring,4.2,Yes,Standard,Yes,Yes,28.0,Bank Transfer,Monthly,42
1582,69.0,male,Jewelry,Accessories,77,Ohio,L,Teal,Fall,4.2,No,Free Shipping,Yes,Yes,46.0,Cash,Quarterly,77
2957,52.0,female,Dress,Clothing,88,Montana,M,Olive,Fall,3.7,No,Standard,No,No,30.0,PayPal,Monthly,88
925,52.0,male,Socks,Clothing,78,Kansas,XL,Beige,Winter,3.1,Yes,Standard,Yes,Yes,37.0,Cash,Quarterly,78
3677,19.0,female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,No,16.0,PayPal,Monthly,94
3126,33.0,female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,No,Standard,No,No,3.0,Cash,Quarterly,26
2509,23.0,male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5.0,Debit Card,Bi-Weekly,90
2037,37.0,male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,No,Next Day Air,No,No,46.0,Cash,Weekly,63
3170,35.0,female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Free Shipping,No,No,3.0,Venmo,Weekly,59
1225,62.0,male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,Yes,18.0,Venmo,Weekly,50
3007,37.0,female,Dress,Clothing,99,new york,M,Olive,Summer,3.7,No,Store Pickup,No,No,17.0,Venmo,Bi-Weekly,99
2550,41.0,male,Jacket,Outerwear,60,Virginia,M,Red,Fall,2.7,No,Standard,No,No,11.0,Debit Card,Every 3 Months,60
1947,59.0,male,Pants,Clothing,49,Louisiana,M,White,Summer,4.5,No,Standard,No,No,41.0,Credit Card,Quarterly,49
740,64.0,male,Shorts,Clothing,29,Minnesota,S,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,26.0,Venmo,Bi-Weekly,29
41,69.0,male,Handbag,Accessories,76,Louisiana,L,Beige,Winter,4.6,Yes,Next Day Air,Yes,Yes,31.0,Debit Card,Quarterly,76
869,40.0,male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,2.0,Credit Card,Every 3 Months,83
2780,61.0,female,Sunglasses,Accessories,66,Montana,L,Blue,Winter,4.3,No,Express,No,No,14.0,Credit Card,Fortnightly,66
540,49.0,male,Coat,Outerwear,48,Wyoming,M,Violet,Winter,4.0,Yes,Store Pickup,Yes,Yes,49.0,Debit Card,Weekly,48
3318,21.0,female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,No,30.0,Cash,Quarterly,67
2724,54.0,male,Shoes,Footwear,49,Texas,XL,Brown,Summer,2.9,No,Store Pickup,No,No,3.0,PayPal,Every 3 Months,49
1372,40.0,male,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42.0,Credit Card,Monthly,64
1146,31.0,male,Sneakers,Footwear,89,new york,L,Pink,Summer,3.0,No,Express,Yes,Yes,30.0,Cash,Every 3 Months,89
1032,22.0,male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32.0,Cash,Quarterly,50
373,24.0,male,Sweater,Clothing,85,Pennsylvania,L,Orange,Summer,3.7,Yes,Standard,Yes,Yes,7.0,Debit Card,Weekly,85
668,34.0,male,Sunglasses,Accessories,76,Arizona,S,Blue,Winter,2.6,Yes,Standard,Yes,Yes,32.0,Bank Transfer,Quarterly,76
3020,44.0,female,Jacket,Outerwear,44,Utah,M,Yellow,Winter,3.9,No,2-Day Shipping,No,No,15.0,PayPal,Annually,44
358,18.0,male,Belt,Accessories,56,Arkansas,M,Olive,Spring,4.0,Yes,Standard,Yes,Yes,16.0,Credit Card,Bi-Weekly,56
968,27.0,male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,Yes,4.0,Cash,Weekly,26
2832,34.0,female,Hoodie,Clothing,53,Virginia,L,Pink,Winter,5.0,No,Express,No,No,4.0,Credit Card,Weekly,53
2784,19.0,female,Skirt,Clothing,38,Virginia,M,Silver,Spring,4.5,No,Next Day Air,No,No,26.0,Credit Card,Quarterly,38
1354,39.0,male,Pants,Clothing,83,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,4.0,Cash,Every 3 Months,83
1036,61.0,male,Blouse,Clothing,89,Georgia,M,Olive,Fall,2.8,Yes,Express,Yes,Yes,32.0,Venmo,Annually,89
3019,43.0,female,Boots,Footwear,41,Texas,M,Green,Summer,3.0,No,Free Shipping,No,No,21.0,Debit Card,Bi-Weekly,41
471,50.0,male,Dress,Clothing,63,Minnesota,L,Teal,Summer,4.6,Yes,Express,Yes,Yes,6.0,Cash,Every 3 Months,63
3740,38.0,female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,No,Free Shipping,No,No,43.0,Credit Card,Weekly,31
1397,37.0,male,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3.0,No,Next Day Air,Yes,Yes,49.0,Debit Card,Monthly,30
3472,43.0,female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31.0,Cash,Bi-Weekly,66
1550,19.0,male,Sneakers,Footwear,55,Kansas,M,Black,Spring,2.9,No,2-Day Shipping,Yes,Yes,19.0,Debit Card,Every 3 Months,55
1257,45.0,male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,Yes,4.0,Cash,Fortnightly,48
2095,53.0,male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Standard,No,No,19.0,Venmo,Annually,25
1556,43.0,male,Shorts,Clothing,47,Ohio,S,Cyan,Winter,4.5,No,Free Shipping,Yes,Yes,44.0,Cash,Quarterly,47
3425,33.0,female,Scarf,Accessories,64,Florida,L,Olive,Summer,3.6,No,2-Day Shipping,No,No,23.0,Credit Card,Monthly,64
1251,52.0,male,Jeans,Clothing,26,New Hampshire,XL,Purple,Summer,4.1,No,Free Shipping,Yes,Yes,24.0,Cash,Monthly,26
1700,20.0,male,Sweater,Clothing,67,North Dakota,L,Teal,Spring,4.0,No,Free Shipping,No,No,34.0,Debit Card,Annually,67
1253,28.0,male,Sandals,Footwear,41,Massachusetts,L,Magenta,Fall,4.0,No,Standard,Yes,Yes,8.0,Cash,Quarterly,41
3666,28.0,male,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,No,11.0,Credit Card,Quarterly,77
3689,52.0,female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3.0,No,Next Day Air,No,No,8.0,Cash,Monthly,91
2934,27.0,female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,No,Standard,No,No,28.0,Venmo,Monthly,52
80,38.0,male,Jacket,Outerwear,96,Iowa,M,Olive,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,43.0,Bank Transfer,Every 3 Months,96
1173,59.0,male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42.0,Bank Transfer,Bi-Weekly,68
815,31.0,male,Shirt,Clothing,62,new york,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,8.0,PayPal,Monthly,62
1853,41.0,male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32.0,Cash,Weekly,80
2221,19.0,male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,No,47.0,Cash,Annually,62
2720,69.0,female,Hoodie,Clothing,82,Louisiana,S,Peach,Fall,4.2,No,Free Shipping,No,No,4.0,Bank Transfer,Monthly,82
3481,21.0,female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45.0,PayPal,Monthly,79
2106,65.0,male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Free Shipping,No,No,38.0,Venmo,Bi-Weekly,35
134,52.0,male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25.0,Venmo,Annually,65
1141,31.0,male,Jeans,Clothing,39,Maryland,M,White,Winter,2.6,No,Store Pickup,Yes,Yes,6.0,Credit Card,Every 3 Months,39
929,67.0,male,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,Yes,31.0,Cash,Every 3 Months,37
824,51.0,male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,11.0,Credit Card,Quarterly,27
1532,63.0,male,Backpack,Accessories,83,Mississippi,S,Violet,Spring,4.5,No,Next Day Air,Yes,Yes,8.0,PayPal,Bi-Weekly,83
1215,30.0,male,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Free Shipping,Yes,Yes,5.0,Cash,Every 3 Months,81
505,42.0,male,Shoes,Footwear,22,new york,M,Maroon,Winter,3.9,Yes,Free Shipping,Yes,Yes,26.0,PayPal,Annually,22
2396,62.0,male,Blouse,Clothing,83,Connecticut,M,Cyan,Summer,3.5,No,2-Day Shipping,No,No,47.0,PayPal,Bi-Weekly,83
1997,67.0,male,Sneakers,Footwear,27,South Dakota,L,Indigo,Summer,3.3,No,Next Day Air,No,No,18.0,Cash,Every 3 Months,27
2435,36.0,male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,No,40.0,Credit Card,Monthly,45
3073,26.0,female,Jewelry,Accessories,98,New York,L,Peach,Spring,3.1,No,Standard,No,No,46.0,PayPal,Quarterly,98
1385,46.0,male,Sneakers,Footwear,96,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,Yes,8.0,Bank Transfer,Weekly,96
895,44.0,male,Hoodie,Clothing,60,new york,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,Yes,3.0,Debit Card,Quarterly,60
829,24.0,male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,27.0,PayPal,Bi-Weekly,62
3872,55.0,female,T-shirt,Clothing,97,Minnesota,M,Black,Fall,4.1,No,2-Day Shipping,No,No,20.0,Bank Transfer,Every 3 Months,97
2524,43.0,male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21.0,Bank Transfer,Annually,24
1684,23.0,male,Coat,Outerwear,57,Arkansas,S,Lavender,Spring,3.5,No,Next Day Air,No,No,37.0,Venmo,Quarterly,57
3409,48.0,female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11.0,Bank Transfer,Annually,72
3384,27.0,female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39.0,Venmo,Bi-Weekly,43
3322,32.0,female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3.0,Venmo,Annually,100
653,64.0,male,Sunglasses,Accessories,27,Minnesota,M,Beige,Winter,3.1,Yes,Free Shipping,Yes,Yes,27.0,Venmo,Weekly,27
173,54.0,male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42.0,Credit Card,Bi-Weekly,67
39,29.0,male,Dress,Clothing,37,Florida,M,Red,Winter,3.8,Yes,2-Day Shipping,Yes,Yes,44.0,Venmo,Every 3 Months,37
3865,55.0,female,T-shirt,Clothing,99,Wyoming,S,Blue,Winter,4.9,No,Express,No,No,1.0,Debit Card,Fortnightly,99
714,37.0,male,Hoodie,Clothing,90,Oregon,M,Lavender,Summer,2.6,Yes,Express,Yes,Yes,39.0,Bank Transfer,Bi-Weekly,90
91,25.0,male,Hat,Accessories,48,South Carolina,L,Violet,Summer,2.9,Yes,Express,Yes,Yes,29.0,Credit Card,Monthly,48
1627,32.0,male,Sneakers,Footwear,35,Nevada,L,Orange,Summer,2.6,No,Next Day Air,Yes,Yes,45.0,Credit Card,Bi-Weekly,35
1206,52.0,male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Standard,Yes,Yes,38.0,Bank Transfer,Fortnightly,99
2924,28.0,female,Shirt,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,No,12.0,Cash,Quarterly,70
3267,49.0,female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,No,33.0,Bank Transfer,Weekly,74
3871,61.0,female,Sandals,Footwear,46,Ohio,L,Lavender,Fall,3.2,No,Next Day Air,No,No,19.0,Cash,Every 3 Months,46
3142,36.0,female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,No,Express,No,No,47.0,Credit Card,Bi-Weekly,30
1828,20.0,male,T-shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,No,2-Day Shipping,No,No,31.0,Bank Transfer,Weekly,36
1156,67.0,male,T-shirt,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Express,Yes,Yes,47.0,PayPal,Quarterly,53
1325,39.0,male,Jewelry,Accessories,77,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11.0,Credit Card,Fortnightly,77
217,44.0,male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21.0,Venmo,Weekly,61
511,21.0,male,Shirt,Clothing,87,West Virginia,M,Teal,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,22.0,Venmo,Annually,87
1681,61.0,female,Shoes,Footwear,37,Louisiana,M,Olive,Summer,3.4,No,Store Pickup,No,No,6.0,Credit Card,Annually,37
500,36.0,male,Shoes,Footwear,99,Rhode Island,L,Silver,Winter,4.8,Yes,Express,Yes,Yes,24.0,PayPal,Monthly,99
3274,58.0,male,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,No,34.0,PayPal,Every 3 Months,45
1857,63.0,male,Jewelry,Accessories,55,new york,XL,Beige,Summer,3.2,No,Free Shipping,No,No,30.0,PayPal,Bi-Weekly,55
1389,62.0,male,Dress,Clothing,23,Arkansas,M,Olive,Spring,3.9,No,Express,Yes,Yes,40.0,Cash,Quarterly,23
1520,50.0,male,Sunglasses,Accessories,73,Texas,L,Cyan,Fall,4.9,No,Next Day Air,Yes,Yes,40.0,PayPal,Weekly,73
2387,19.0,male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14.0,Venmo,Monthly,33
3608,50.0,female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,No,20.0,Venmo,Bi-Weekly,93
2077,59.0,male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Free Shipping,No,No,22.0,Debit Card,Bi-Weekly,23
1541,28.0,male,Shorts,Clothing,95,Colorado,M,Red,Winter,2.9,No,Next Day Air,Yes,Yes,14.0,Bank Transfer,Monthly,95
1218,50.0,female,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,Yes,12.0,PayPal,Every 3 Months,63
2682,23.0,female,Shoes,Footwear,23,Massachusetts,L,Olive,Summer,4.8,No,Standard,No,No,17.0,Debit Card,Monthly,23
3801,19.0,female,Sweater,Clothing,26,Vermont,M,Turquoise,Fall,4.8,No,Next Day Air,No,No,12.0,PayPal,Bi-Weekly,26
2994,32.0,female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,No,18.0,Cash,Bi-Weekly,21
1417,48.0,male,Boots,Footwear,56,new york,L,Silver,Summer,3.4,No,Free Shipping,Yes,Yes,46.0,Cash,Quarterly,56
3329,42.0,female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,No,11.0,Cash,Bi-Weekly,35
1677,27.0,male,Sunglasses,Accessories,44,West Virginia,M,Cyan,Winter,3.1,No,Next Day Air,Yes,Yes,34.0,Bank Transfer,Weekly,44
1198,54.0,male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Standard,Yes,Yes,26.0,PayPal,Annually,92
1543,59.0,male,Blouse,Clothing,44,Hawaii,M,Maroon,Winter,3.5,No,Next Day Air,Yes,Yes,43.0,PayPal,Weekly,44
2961,57.0,male,Coat,Outerwear,48,Indiana,S,Olive,Spring,3.6,No,Standard,No,No,47.0,Credit Card,Weekly,48
2540,33.0,male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24.0,Cash,Bi-Weekly,73
954,68.0,male,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,36.0,Venmo,Quarterly,50
3146,57.0,female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,No,Standard,No,No,16.0,PayPal,Fortnightly,29
3081,69.0,female,Hoodie,Clothing,42,Colorado,L,Yellow,Spring,4.1,No,Next Day Air,No,No,5.0,Cash,Bi-Weekly,42
2636,59.0,male,Hoodie,Clothing,80,Colorado,XL,Peach,Spring,2.9,No,2-Day Shipping,No,No,34.0,PayPal,Fortnightly,80
751,25.0,male,T-shirt,Clothing,95,Maryland,L,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,5.0,Venmo,Annually,95
2706,65.0,female,Jacket,Outerwear,81,Washington,S,Turquoise,Spring,5.0,No,Store Pickup,No,No,1.0,Credit Card,Bi-Weekly,81
235,20.0,male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24.0,Credit Card,Weekly,39
733,34.0,male,Shirt,Clothing,57,New Hampshire,L,Blue,Spring,2.8,Yes,Express,Yes,Yes,28.0,Cash,Bi-Weekly,57
3593,61.0,male,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18.0,PayPal,Fortnightly,82
1157,20.0,male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,Yes,6.0,Venmo,Every 3 Months,21
3408,46.0,female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20.0,Cash,Quarterly,46
2446,63.0,male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50.0,PayPal,Weekly,96
2983,33.0,female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,No,4.0,Credit Card,Weekly,45
1210,41.0,male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,Yes,Yes,16.0,PayPal,Monthly,62
1066,59.0,male,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3.0,PayPal,Every 3 Months,20
2157,38.0,male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,No,41.0,Debit Card,Bi-Weekly,83
1063,59.0,male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21.0,Debit Card,Every 3 Months,75
2617,61.0,male,Sandals,Footwear,55,new york,XL,Purple,Spring,3.6,No,Express,No,No,46.0,Cash,Annually,55
3223,45.0,female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,No,No,22.0,PayPal,Quarterly,84
1493,62.0,male,Jacket,Outerwear,38,North Carolina,M,Maroon,Summer,4.5,No,Free Shipping,Yes,Yes,3.0,Venmo,Quarterly,38
2939,28.0,female,Sunglasses,Accessories,53,Maine,M,Violet,Fall,3.0,No,Standard,No,No,15.0,Cash,Monthly,53
2996,29.0,female,Jeans,Clothing,96,Virginia,M,Orange,Summer,2.5,No,Standard,No,No,42.0,Debit Card,Bi-Weekly,96
3097,69.0,female,Shirt,Clothing,63,Kansas,L,White,Winter,3.5,No,Next Day Air,No,No,20.0,Bank Transfer,Monthly,63
3401,39.0,female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18.0,Venmo,Fortnightly,51
3529,38.0,female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,No,33.0,PayPal,Annually,67
3141,34.0,female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,No,Free Shipping,No,No,37.0,Bank Transfer,Weekly,44
885,67.0,male,Skirt,Clothing,91,new york,L,Yellow,Winter,4.1,Yes,Express,Yes,Yes,25.0,Bank Transfer,Weekly,91
144,30.0,male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25.0,PayPal,Quarterly,48
